latitude,longitude,landslide_size,landslide_trigger
27.201,88.4883,1,12
13.667,-84.2435,2,14
8.4406,124.7212,2,14
50.6808,-3.2238,2,10
7.736255099,125.5214687,2,12
26.0838,94.564,2,12
45.7413,-123.1988,2,12
14.6167,-90.6097,2,12
44.1221,-122.4645,4,15
-0.9035,100.4243,2,3
24.9818,93.5142,2,9
-37.7383,145.1344,3,3
39.3138,-122.9465,2,3
41.2554,-111.8305,3,12
37.683734,-112.114258,1,6
36.22480107,-81.52494138,3,12
11.5366,-85.622,1,12
43.4641,6.4793,2,3
37.8237,-121.9995,3,12
43.657,-123.8612,4,15
46.9468,-121.3216,3,3
27.1979,87.0809,1,3
23.7505,113.0005,2,3
45.5701,-123.9425,4,15
13.7147,-89.3625,3,12
1.3542,116.3816,2,3
7.8953,123.8436,2,12
50.0023,-116.9044,2,3
14.951,-87.9338,2,3
38.71,-83.0697,2,3
0.2833,34.75,1,12
49.32862395,-116.6980808,3,12
-17.9785,178.5253,3,3
44.4051,-123.944,4,15
39.9744,-121.2776,2,15
37.0456,-121.9396,3,3
43.23493275,-79.82932494,3,15
47.8947,-118.1379,2,15
10.395,123.9153,2,14
44.421,-123.5446,4,15
7.2094,100.5901,2,3
16.3666,120.6832,2,3
23.6244,105.7794,2,12
-29.4478,-51.346,3,3
30.3799,78.4862,2,1
20.2,-97.9,2,14
43.6164,-122.1355,4,15
25.934,118.288,2,3
47.8031,-121.549,2,6
14.6759,121.2397,2,14
40.3875,-79.7569,2,12
26.7969,89.591,2,12
34.38663064,76.34158851,2,3
26.876,75.8101,1,3
-38.6623,178.0177,2,15
44.1247,-124.1258,4,15
-38.6378,143.8912,2,3
44.1047,-72.4328,3,12
61.0952,-140.3188,5,13
-43.6069,172.7072,1,3
29.0958,80.3125,2,3
27.8385,88.556,1,3
35.827,104.11,2,3
-6.8122,107.1453,2,3
28.107142,84.307977,1,12
37.8985,-122.509,3,3
31.1345,-89.2276,3,3
45.6895,-123.9123,4,15
16.9643,120.8163,2,14
49.0365,-122.8323,2,3
44.1292,-72.6672,2,12
47.1017,-122.6066,2,12
28.8254,96.1517,2,3
18.1578,-66.479,2,15
42.0252,42.1061,2,14
-22.9089,-43.0868,2,3
37.6815,-121.7675,2,15
30.9896,103.6405,5,12
-0.7668,-80.3008,2,3
30.7333,78.4403,2,3
19.3379,73.7767,2,3
47.4289,-120.3614,3,12
28.4754,-16.2498,2,3
37.734307,-119.759662,2,13
20.8755957,-156.1869577,3,3
-33.9595,18.377,3,12
45.6027,-123.4932,4,15
4.0677,113.831,4,3
49.1290516,-118.6478914,3,12
1.3994,99.2454,3,3
38.8416,-104.8618,3,12
32.6175,75.6157,2,15
23.6539,121.0134,2,14
33.798,74.2562,2,12
31.5007,78.1758,3,15
27.6558,88.605,1,3
41.0124,28.9759,2,3
1.007,34.4013,2,3
46.8155,-120.923,2,12
18.134,-76.4551,2,12
8.4829,-13.2408,3,12
25.77171292,93.93507183,3,12
47.28796522,-122.4077077,3,1
47.9696408,-122.3510792,3,12
26.985606,87.322163,3,15
4.5864,115.1648,2,3
38.4072,-82.4261,3,3
28.0095,83.8669,4,9
41.05829529,-124.1431653,3,12
37.37241248,-121.7716119,3,3
48.8399,-123.4997,2,3
10.57172733,125.1066087,2,3
30.1977,77.9137,2,3
-1.7853,116.0932,2,3
34.2808,-118.2192,2,3
16.5172,80.6024,3,15
35.7102,-83.5554,3,3
40.3782,-79.9213,2,3
40.5330488,-80.20389276,3,12
36.50129467,-83.02836628,2,15
41.582475,41.662586,3,12
32.677,109.0241,2,12
6.0061,-72.924,2,3
36.8071,-121.7725,2,12
45.9759,-117.2619,4,15
40.4537,-111.6621,2,3
41.7592,26.2009,2,3
18.1639,100.2433,3,3
12.8836,120.9877,1,12
17.2635,43.1066,2,3
5.6528,-74.0737,2,3
23.725943,92.7178,4,15
45.7157,-123.2373,2,3
43.3212,-122.8122,4,15
55.7385,-1.9908,2,3
37.5685,126.9811,1,3
27.6229,113.8547,3,3
44.4065,-123.9539,4,15
40.4407,-79.9928,3,3
-15.2086,-72.8973,2,3
39.0963,-84.5607,2,1
32.99132221,75.19427899,3,12
40.3364,-105.6744,2,12
23.3439,93.0748,2,3
0.4671,35.5333,1,12
29.4265,114.1492,2,14
14.6614,-90.9681,2,12
28.376,83.4946,2,3
-7.5856,109.6747,2,1
31.0766,77.3916,2,3
-41.7073,173.9339,2,4
10.1067,-83.9753,2,3
47.844033,-122.342937,3,12
17.58,120.7744,2,14
26.88211522,88.3195318,2,3
33.1488,75.5526,2,3
21.4018,-157.8951,2,15
16.6052,120.6311,2,14
48.4529,-123.4721,2,3
1.3337,34.5789,2,3
44.6276,-123.9969,4,15
44.7,18.31,2,12
33.30519197,-116.8789588,3,12
44.0222,-91.5929,3,3
26.97,86.74,2,3
12.0478,125.4357,2,12
36.5851,109.4875,1,3
40.43,-80.6005,3,15
47.7453,-122.3806,2,15
50.854,0.5745,1,3
36.7501,-118.7977,2,15
31.13,77.09,2,12
37.0976,-122.0027,2,3
34.10694106,-118.3791589,2,11
9.3591,122.8211,2,3
7.253,125.3015,3,3
-6.9903,110.4009,2,3
-6.5857,106.8269,2,3
49.8748,-118.0732,2,12
46.9445,-123.6483,2,3
26.8342,88.2798,2,12
-41.329815,174.831446,3,3
-6.9667,110.4167,2,12
34.8733,72.6625,2,3
46.1306,-123.8073,4,15
7.1107,-76.4089,2,3
48.3815,-116.3517,2,3
1.2337,34.25,2,3
-7.620422766,111.0302789,2,12
21.4051,39.8504,2,15
42.8296,21.577,2,3
45.6168,-123.3914,4,15
16.91792918,121.0580434,2,3
-37.1475,146.4399,2,3
40.3722,-91.3955,2,3
43.3021,-122.8693,4,15
31.348,77.4614,2,3
-18.7913,-42.3753,2,3
10.8388,123.495,2,12
27.758,85.4197,3,3
25.4788,94.1399,2,3
19.1497,83.6299,3,1
0.1276,117.4844,2,3
16.4996,120.8329,2,14
45.9607,-123.9245,4,15
27.478,88.527,2,3
26.6375,118.1817,2,3
21.61900923,91.92597729,2,12
46.1131,-123.2331,3,12
38.3534,-81.6513,3,3
4.7735,96.9967,1,4
53.5947,-1.0083,2,12
41.5585,-73.402,2,3
-23.7141,-46.4137,2,3
-6.7564,107.4983,2,3
14.7568,-91.1338,2,12
-22.527652,-43.212778,2,12
-0.5229,103.2764,3,15
37.4112,-110.4255,3,15
34.2116,77.3504,1,3
43.3593,-124.1619,4,15
47.9694,-122.2321,2,15
35.5888,-82.582,2,15
28.76,104.63,1,3
-20.3837,-43.499,2,3
44.1126,-116.1043,2,6
40.3865,-79.9675,2,15
-22.9035,-43.0448,2,3
47.5881,-120.6271,2,5
6.5261,80.1563,2,12
9.630751852,125.5700193,2,14
37.2699,-81.3724,2,15
25.0634,94.3415,2,1
37.25520686,-107.017168,3,12
16.9623,121.2711,2,14
-23.0085,-44.3228,1,3
-7.6423,111.879,2,15
29.8587,80.5547,2,15
47.1831,-122.2507,3,12
25.15,121.55,2,14
40.684606,-78.808062,3,12
6.9554,80.9282,2,3
15.33,108.2167,2,3
42.5627,-123.3722,4,15
47.5182519,-122.3890426,3,7
7.0932,125.5583,2,12
-7.0712,108.3655,2,3
47.7463,-121.086,2,12
-6.9563,107.0222,2,12
40.6429665,73.2667525,2,12
27.59,86.1,2,3
47.4616048,-116.7682735,3,15
30.4008,79.0278,2,3
61.579,9.6094,2,3
9.5988,76.5289,2,3
10.0421,-84.5577,2,14
47.3848,-122.4801,3,3
45.3959,-122.4788,4,15
26.9865,87.8982,2,15
48.7372,-121.9325,2,15
43.2096,27.938,2,15
54.5888,-0.983,2,10
32.6209,-107.9645,3,3
40.77479079,-80.69692347,3,12
33.5574,-117.8178,2,15
48.396267,37.844734,2,8
-0.2613,100.7616,2,12
28.2717,83.5906,2,3
27.8235,101.8873,1,3
29.5442,81.6254,2,1
28.24831087,83.97447829,3,1
54.99913875,-7.332155031,2,3
22.3475,91.8123,2,15
30.15,78.7753,2,3
58.3336,-134.4739,3,3
44.5502,-120.3469,4,15
50.8378,-118.9805,2,3
32.9134621,-107.7735894,3,15
27.2129,117.9852,2,12
37.5339,-82.0999,3,3
37.59593032,-104.7448595,3,12
45.4992,-122.6888,3,12
35.99797569,71.56077472,1,13
44.5407,-69.625,3,3
10.5979,123.478,1,3
38.89801323,16.56566431,2,3
44.4722,-123.4802,3,15
43.6768,-123.8673,2,12
43.3197,-73.9295,2,12
7.6039,99.2821,2,15
33.2599,75.8886,2,3
36.0959,-86.8568,3,3
11.7548,125.4606,2,12
-17.5018,177.8515,1,3
30.5279,-87.9085,3,12
33.01739981,74.93828041,3,12
16.4979,120.6559,2,3
9.234,126.1696,2,1
12.896,74.8735,2,3
47.9427,-122.3085,3,12
14.0831,-87.1978,2,3
24.21988831,93.20266204,2,3
27.0375,88.2627,2,3
28.5873,83.7508,2,15
34.3752,106.7588,2,12
-13.1583,-74.2239,1,3
27.4885,88.4451,2,12
31.8028,76.757,2,3
34.8695,-85.521,2,3
44.1579,-123.5777,4,15
34.22240926,-118.3661203,3,3
38.4052,-122.8947,2,15
-6.6006,106.8002,2,3
15.58,-90.85,2,3
-5.4589,104.7045,2,9
-44.8454,168.1112,2,3
1.3801,124.8238,1,3
29.1964,81.7557,2,3
42.3357,-124.414,4,15
40.8421,-124.0356,3,3
27.1861,87.1305,1,3
52.9621,-6.3668,3,3
16.5713,120.7325,2,14
24.1419,94.1078,2,1
14.6533,121.6034,2,3
50.68119878,-1.075344154,3,15
-0.4167,-78.7833,2,12
38.4007,-82.4662,3,3
30.7341,104.092,1,3
43.689,-91.2806,2,12
34.47125319,-112.5160729,3,15
32.5196,-117.0898,2,12
52.96,-118.82,2,3
-0.4755,100.3508,2,3
27.6832,85.4434,2,3
-3.571,38.235,2,12
14.5667,-90.45,2,12
8.6542,124.7556,2,14
33.13296295,75.43929097,2,1
28.4763,83.5309,2,3
37.35973464,-122.2534309,3,13
38.5444,-122.6481,3,3
-5.8556,142.9354,1,1
10.0545,78.0298,3,8
16.8256,121.1444,2,12
47.8039,-121.5509,1,15
37.4563,-82.4223,3,3
27.5567,85.1173,2,15
27.9982,120.6168,1,14
39.32232446,-120.42171,3,12
46.0161,9.2572,2,12
33.5405,74.3723,2,3
25.2269,93.1658,2,3
46.978,-123.796,2,3
13.7205,-89.2687,2,14
30.135,78.3896,2,3
-12.01269625,-76.51534903,4,1
16.6623,120.6663,2,14
36.1062,-81.6475,2,15
5.389,100.2906,2,3
47.67463292,-117.226052,3,12
40.43368578,-105.3475523,3,15
6.2189,124.6815,2,14
3.1852,101.7679,2,3
37.97953546,-122.4994394,3,3
27.6615,120.564,2,14
18.4149,121.0495,2,3
-25.8451,28.0851,3,1
26.72,95.029,2,3
61.3285,10.3174,2,3
29.71492436,98.92090376,2,12
19.8981,101.1396,5,1
48.7489,-113.7718,2,12
47.2711,-122.452,3,1
57.08067616,-135.3618483,2,1
37.7409578,-121.5810131,3,10
43.29203902,-123.3253398,3,15
40.2938,-111.6581,3,15
43.6491,-123.6629,4,15
13.7874,-89.16,5,3
45.6654,-123.927,4,15
54.4889,-0.5986,2,15
38.1181,-83.5162,2,12
50.56605251,-2.440058016,3,12
47.42644308,-121.4379104,2,15
17.1686,121.048,2,3
24.59383609,121.418086,2,12
45.5762,-122.7605,4,15
-22.26551841,-42.53712263,5,3
10.7886,122.5363,2,3
27.777,85.3717,2,3
39.9121,-111.7429,3,3
27.3258,86.087,2,12
-21.306243,165.453367,1,12
34.222,-118.3666,2,3
33.1463,75.7454,2,15
47.4296,-122.5337,3,3
24.9925,93.5,2,3
-36.5115,174.6865,2,3
10.735,-61.4925,2,3
26.6057,118.7483,2,3
1.1346,97.5239,1,3
9.667669077,124.2731644,2,14
40.436,-80.0361,2,15
33.2359,75.2439,2,13
45.8598,-123.9609,4,15
21.38070054,92.01072983,1,3
29.5987,79.6592,2,3
50.3162,-117.8532,3,12
35.85332031,71.77677082,1,13
45.5635,-123.5827,4,15
39.1251,-84.4674,3,3
44.3517732,-103.7798821,3,12
38.73273,48.644237,3,12
31.0349,112.4408,2,3
40.6549,-89.5569,3,12
44.76558796,-109.4327121,3,12
-17.6231,178.2678,4,15
56.5622,-2.5808,2,3
27.7366,85.3305,2,12
14.5832,-90.7379,2,3
9.7917,-83.9815,2,3
32.0823,34.9364,2,3
34.1386,-86.125,2,15
36.0464,103.8128,2,15
10.3228,76.4319,1,3
27.21819015,86.91913823,2,1
45.5876,-122.7736,4,15
27.4373,90.4678,2,8
19.9852,-155.2371,4,1
13.28549037,123.7297874,1,1
40.4733,-111.751,3,3
40.1107,-110.4572,2,3
34.6998,-82.8804,3,12
37.03,138.85,2,14
44.5457,-117.4194,4,15
32.1632,108.8829,1,3
27.0377,88.3603,2,3
-36.7109,146.9226,2,3
-41.10366565,175.2949249,3,12
-4.0094,-79.2073,2,1
-36.9929,174.888,2,1
40.6357,-80.0271,2,3
45.2091,-116.7067,3,15
43.3047,-122.5168,4,15
40.5813,-79.8024,3,3
29.5333,80.4333,2,12
37.1552,-87.7898,2,3
46.1669,-123.8109,4,15
45.5188,-122.7003,3,3
3.512126947,125.5861164,2,3
40.5243,-79.6673,3,12
9.686187255,125.570322,2,14
39.1226,-84.4756,3,3
37.5011,-81.1093,3,15
39.941551,-121.267258,3,12
-8.0543,-34.8813,2,3
9.8721,76.7046,2,3
26.7903,88.11,2,1
39.5479,-111.1688,2,3
39.9213,-120.0177,3,1
46.1896,-123.8215,2,12
46.9959,-123.8975,2,12
15.3904,73.8182,3,3
36.548,-84.1469,2,15
31.09793945,77.15163968,2,1
27.828,83.6349,2,3
32.3898,72.7253,2,8
-7.3674,109.7303,1,12
43.2987,-122.8967,4,15
60.7835,-148.771,3,15
40.5371,-112.1385,3,15
18.1578,100.1589,2,12
37.5665,126.978,2,9
7.1907,80.0317,2,3
33.1517,75.5464,2,12
12.8733,74.8481,2,12
-41.0079,173.0089,2,3
55.6339,-121.5297,2,15
32.3382,105.8313,1,3
7.5694,80.5284,2,12
37.9532,-104.9848,2,12
47.2537,-122.2667,2,3
27.72,83.4724,2,3
8.814,125.4336,2,3
58.28660242,-134.4143382,3,7
48.1175,-123.4219,2,15
14.6217,-90.4956,2,12
61.1082,8.1055,2,3
6.2644,125.6678,2,3
28.2635,83.6118,2,9
28.84665,112.36962,2,12
24.8669,92.3576,3,12
35.4462,-82.3746,2,12
43.1226,23.1253,2,3
28.0878,108.6966,1,12
23.9278,94.0906,2,12
22.1978,111.3083,1,14
47.91,-122.3209,3,3
43.2885,-122.5843,4,15
57.381,-5.4751,3,15
44.2025,-124.1133,4,15
39.0744,-84.6449,2,3
32.00653439,78.56989163,3,12
29.0508,81.3,2,12
27.8458,95.2253,2,3
25.178619,92.012806,3,8
10.3504,123.8815,2,1
15.8076,-91.3148,1,12
1.0439,34.2583,2,12
49.5181,5.9931,2,12
30.9035,77.0965,2,3
44.104,-116.0033,3,12
15.7051,74.2197,3,8
10.4913,-66.906,2,3
-16.811107,-179.8647,3,12
23.1333,106.4167,2,15
-6.9811,106.5646,2,3
38.7439,-104.8474,2,3
-22.9428,-43.3581,2,3
52.1104766,-2.345003962,3,15
46.8218,-120.9229,2,3
33.0,74.9277,2,3
23.4715,120.6976,2,14
9.751185639,77.08971658,2,1
28.799,82.4712,2,3
44.8891,-123.9915,4,15
39.3937,-81.1966,3,3
0.1678,29.9831,2,3
40.8986,72.9053,2,3
14.5179,107.8584,3,14
45.2811,-123.8107,3,3
-18.1347,178.4267,2,12
42.6798,-122.6169,4,15
46.9494,128.8603,2,5
45.6207,-121.6091,4,15
19.0997,72.8974,2,3
45.1058,-72.5613,3,15
40.27673341,-78.92350659,3,12
16.4286,120.642,2,14
47.5827,-122.4027,2,12
-6.5097,106.7959,2,12
48.3164,-118.7413,3,12
45.3512,-121.9736,4,15
15.3455,73.8976,3,3
49.305,-121.6494,1,12
45.4966,-123.677,3,12
28.2636,83.9724,2,12
-6.5895,106.8011,2,5
18.0723,-76.4254,2,3
45.5588,-123.9254,4,15
9.9147,77.011,5,1
15.234,108.4852,2,12
-22.2331,-42.6018,5,3
40.923534,-123.693787,3,15
-18.0873,177.3814,2,3
9.879,76.9683,2,9
24.1988,94.1016,2,1
27.8609,85.7763,2,3
54.68714771,25.29081852,3,6
33.8342,-111.4726,3,3
16.4016,120.5967,1,14
-22.808,-43.1835,2,3
47.6475,-116.1167,3,12
33.616,77.7652,3,1
45.1132,-123.1519,4,15
21.786,83.8847,2,3
12.3521,-84.808,2,1
15.6045,107.9408,2,12
-22.8901,-43.097,2,3
20.9383,92.2195,2,1
7.1878,0.3927,2,3
11.5515,125.0725,2,14
24.7016,93.5291,2,1
-18.9481,48.3774,2,14
29.176,97.7991,2,1
6.9517,121.9823,2,14
40.4673,-106.8302,3,12
11.20931786,124.6532599,2,4
43.7521,-116.2885,2,12
7.4239,80.6104,2,9
5.9505,116.1896,3,1
45.9956,-122.8773,4,15
48.7074,-121.1267,1,15
-22.7418,-46.901,2,15
45.3054,-121.816,4,15
10.4066,99.0412,2,12
3.2231,98.5297,2,12
-1.1747,36.8304,1,3
34.1358,-117.1906,3,3
27.7115,83.9072,2,15
-6.9031,106.9516,2,12
50.791084,-119.076402,3,12
-8.1413,111.2883,2,3
-7.0394,110.4113,2,3
16.0971,108.1089,2,3
30.8796,119.4211,2,12
38.8507,-119.6457,2,3
45.3334,26.3516,2,12
4.7608,-74.0214,2,3
34.41015853,-119.71544,3,12
8.833,-82.8014,3,3
27.805,84.9005,2,12
28.2887,83.8974,2,12
47.0645,-122.4007,3,3
45.973789,-117.264604,3,12
8.4806,-13.2241,1,3
51.6014,-3.3425,2,12
47.9367,-122.3102,3,15
45.5389,-122.2429,4,15
36.11129987,-120.3895855,2,1
45.4999,-123.6041,4,15
28.7565,103.4583,2,15
16.09880042,-96.22255907,2,14
47.23,-122.2575,2,3
30.4521,78.754,2,12
40.8986,72.9086,2,3
-6.7947,106.7755,2,3
45.6069,-123.4604,4,15
5.0343,-75.3723,1,3
42.4941,-96.4576,3,12
40.5806,-109.059,3,15
6.009,116.5268,2,3
27.79280733,84.43347027,2,1
38.4193,-82.4453,3,3
38.49307909,-105.363267,3,15
40.5531,-80.0726,3,12
11.2965,-60.6312,2,12
28.9973,101.5333,2,12
16.5157,80.6525,2,3
36.0282,74.548,2,4
25.7131,94.0885,2,12
25.08,75.72,2,12
46.39692045,-122.7979191,2,12
-6.3494,147.1646,2,12
40.5304,72.7907,2,3
39.87,-121.611,3,3
-5.5208,104.448,2,3
7.2753,81.0714,2,3
52.0722,0.4411,3,12
39.3108,-119.5756,3,3
3.0651,101.7342,2,12
34.0884,-119.0592,3,3
44.7515,-122.2829,4,15
34.8662,-118.8813,3,12
43.2571,-124.2706,4,15
10.6901,-61.5191,3,15
39.632,-105.8961,3,12
39.1652,-107.8476,5,12
33.0186,75.2405,2,3
1.0472,34.3413,2,3
27.583849,91.876945,1,12
33.7354,-116.8146,3,12
45.5653,-122.7774,3,3
42.62244921,18.18030889,3,7
48.0265,-123.4048,2,3
34.08452617,74.03027722,2,13
31.5986,78.4384,2,3
11.855,75.361,2,3
48.2264,-114.3032,3,12
25.1622,92.0104,3,8
30.9922,103.6472,2,3
-8.3262,114.928,4,3
27.509,85.1505,2,3
10.6073,124.9705,2,3
33.2477,75.1919,2,3
45.6062,-122.4161,3,3
14.923,121.0246,2,14
25.2946,92.8339,2,12
7.257,100.5066,2,3
44.83733551,-109.5739143,3,15
14.6685,-91.2697,2,14
30.4326,78.0767,2,3
49.98337245,-117.3704058,2,12
10.676,106.6939,2,3
37.91493114,-122.6628583,3,1
10.841,-61.055,2,14
35.7885,-92.9331,3,12
26.8826,88.2806,2,1
33.0744,-117.3092,3,3
60.6272,5.9061,2,15
28.6167,82.6167,2,12
50.6314,-3.6395,3,12
41.2092,48.6742,2,3
44.4677,-123.5013,4,15
33.18368391,75.80816901,2,12
27.163,94.0,2,12
29.6095,79.6628,2,3
42.0603,43.4889,2,3
25.1122,94.3591,2,1
51.0039,-118.198,2,3
36.026196,-121.534139,2,12
43.3207,-72.0358,3,12
31.1532,103.5154,2,3
-2.5221,140.7062,2,1
25.7428,93.9136,2,12
26.9796,86.7001,2,3
51.2934,-0.1532,2,3
-41.5681,145.5991,2,15
28.0764,83.2519,2,12
-45.8727,170.5863,2,3
11.339753,76.869056,3,7
35.2538,73.2113,2,3
10.7539,-61.4407,2,3
44.0881,-123.1716,4,15
12.9541,123.544,2,15
51.0552,-0.845,3,12
45.34580587,-122.5899302,3,12
-23.0085,-43.527,2,3
27.8987,84.5386,2,12
33.5692,130.6789,2,3
38.0021,-108.0372,2,3
34.1134,-118.3239,2,15
39.6526,-77.4274,2,3
25.203,90.5573,1,1
28.2924,83.871,2,12
14.6066,-90.5276,1,14
32.2241,76.3374,2,1
-7.2986,110.1775,2,3
16.3105,120.6158,2,9
40.1504,-79.4592,2,3
27.769034,84.854632,3,15
44.3472,-123.7073,4,15
48.1411,-116.4853,2,3
30.6509,79.0264,2,3
36.8406,-83.3765,2,12
21.6252,108.3472,2,3
35.7875,-83.1141,2,15
48.4632,-124.0862,2,3
26.0481,94.4619,2,1
52.5471,-2.2783,2,12
9.7967,77.0611,2,3
36.0748,-81.9243,2,12
44.5729,-120.2892,4,15
47.8146,-122.4974,3,12
37.4877776,-82.65271182,3,1
1.0195,34.3554,2,3
6.043,116.4453,2,12
18.1167,-76.45,2,3
28.15308814,112.0425655,1,3
26.1049,91.7369,1,3
45.6237,-123.3757,4,15
28.064974,83.244916,1,11
40.542,-79.7241,3,15
19.1869,73.02,2,3
37.4947,70.4417,2,12
-7.0678,112.5827,2,12
37.0712,-107.8722,3,15
31.1066,77.209,2,3
23.8466,120.9889,1,3
32.62803,75.37123,3,12
-6.621,106.7306,2,3
-6.9336,107.5626,2,3
30.9058,78.0906,2,3
3.423928,-76.553491,1,12
34.0901,74.0256,2,3
39.5672,-106.4031,2,3
45.5325,-122.7106,3,15
30.80200029,78.61786282,2,3
24.5784,91.7227,2,12
-41.2737,173.287,2,3
45.73370171,-122.7348113,3,12
-33.7106,151.3013,3,3
9.35,-83.678,2,3
26.4845,110.1741,3,12
33.38247258,75.7228768,4,1
46.9484,-121.0704,3,6
26.191688,91.810079,3,15
52.99189019,-119.324928,3,15
30.7386,79.4954,2,1
47.9849,-113.6809,3,15
34.08329546,-118.7040568,3,3
45.5701,-123.9425,4,15
38.95351828,-84.2759015,3,1
38.432,-81.7718,3,15
19.7698,-72.2085,3,1
26.1407,91.7645,3,1
22.77117591,103.4843278,1,3
34.8679,126.991,2,3
-41.3233,174.7681,2,12
40.0118,-121.1872,2,15
27.5205,89.7466,2,3
47.2664,-122.4491,3,3
33.2466,75.1611,2,3
47.5871,-121.9257,3,12
-16.8214,145.6342,2,3
43.513,-108.1842,3,12
42.5435,-74.8163,3,3
19.056,-69.3822,2,14
30.8987,78.3399,2,3
15.8,107.88,2,3
-17.8893,178.4779,1,3
42.9803,-123.7398,4,15
48.51199102,-118.145399,3,12
4.1798,-74.8008,5,3
-1.2649,116.8311,2,3
48.656783,-116.340039,3,12
28.6792,82.6789,2,3
44.4387,-121.9542,4,15
45.5635,-123.5826,4,15
8.9458,125.5319,2,14
-0.4814,37.1285,2,3
25.3179,94.0462,2,3
3.1425,101.7805,3,3
34.1742,-118.0459,3,3
27.0,86.71,1,3
9.497393176,76.8696375,2,3
44.4014,-122.6312,2,3
21.4936,104.5916,2,12
43.8187,-115.3455,1,1
8.0539,126.4037,2,3
45.3356,-117.0827,4,15
-33.7117,150.3299,3,15
-22.9117,-43.0744,2,3
27.503555,85.219709,3,12
-6.5909,106.7987,2,12
36.6952,137.873,2,4
33.8294,-116.9746,2,3
9.36,-79.9001,2,12
14.8231,-91.3227,1,3
-7.972,112.6278,2,12
38.0145,-84.4953,2,12
40.00918,-121.246364,3,12
-26.8494,152.8915,3,12
4.479,101.479,3,12
44.5397,-123.381,4,15
29.8002,80.2565,1,9
45.6516,-121.5602,2,1
31.10312666,77.20355516,2,12
48.1136,-123.3754,3,1
48.06938284,-123.7739535,3,12
47.3434,-123.1628,2,12
7.874,98.2879,3,3
24.9007,91.8644,3,8
14.1939,121.1481,2,14
47.7741,-120.0311,2,3
16.0309,121.9912,2,3
21.9907,92.4951,2,3
43.57998825,-116.1451674,3,1
30.0554,102.6171,2,3
10.0442,-84.2106,3,15
22.7662,104.9389,2,3
25.705,94.04,2,3
40.8894,72.9071,2,3
-13.917,-70.233,1,3
28.3034,83.3773,2,3
7.653,122.9479,2,14
25.583,91.893,2,3
50.729,-2.9383,2,15
53.4242,-7.9408,2,3
47.5095,-122.3915,3,3
16.2882,120.5875,2,1
15.0337,-92.1124,2,12
45.0521,-118.9724,4,15
45.58963702,-122.8232586,3,12
38.4165,-123.0994,3,3
61.5666,6.45,2,13
-18.5333,47.3167,2,3
27.7838,85.8369,2,3
-8.8137,-36.9541,2,3
40.1162,-105.3896,3,12
39.4977,-107.2225,3,12
10.1203,123.6028,2,3
14.481,-89.0537,3,12
-22.8988,-43.1175,2,3
56.7331,-5.2213,3,3
34.2601,75.4466,2,3
29.3559,81.3097,2,8
36.29586263,-81.743517,3,12
34.5625,73.8319,1,12
25.6278,94.1051,2,1
41.4497,-8.2594,2,12
14.5854,121.0709,2,12
49.1797,-121.7407,3,12
43.2804,-79.8919,3,15
-27.5659,151.9979,2,3
24.5202,92.7239,4,1
4.8349,-75.6621,2,3
24.9936,98.4927,3,12
16.4946,120.6524,2,14
44.8873,-124.027,4,15
16.7999,120.8211,2,14
50.581,-1.2974,2,3
44.8545,-91.4334,3,3
24.7339,93.9161,2,3
54.7369,-1.9876,3,12
17.0898,120.9527,2,3
-12.31013872,-76.76935764,1,1
-33.15,18.66,2,3
-38.6984,176.0774,2,3
-0.8021,100.6444,2,12
56.2908,-132.3459,2,3
45.5877,-122.7739,2,15
37.0895,101.5574,3,8
33.08260792,-116.9199524,2,12
28.8848,113.5538,2,3
30.7666,78.7963,2,3
47.8501,-122.2146,2,12
51.3903,0.3215,3,15
56.5561,-132.7269,2,3
27.9706,83.397,2,3
45.4928,-122.6738,4,15
17.4974,-99.538,2,14
16.5145,80.6526,3,3
14.6268,-90.4842,2,12
-22.9766,-43.2903,2,3
54.3242,-130.254,2,3
35.6253,-82.5166,3,12
-37.1577,175.6348,3,3
38.15973736,-81.29662255,3,3
52.2396,-1.448,2,3
32.1896,77.187,2,3
11.9312,108.4652,2,14
47.9569,-122.2675,2,3
37.4581,-81.8167,2,15
9.9869,-84.407,1,12
56.0917,-4.6431,2,15
30.0702,78.3027,2,12
36.3128,74.6511,2,12
38.76361817,-120.3239812,3,12
31.09907494,77.1723589,2,3
6.7254,-72.726,2,3
34.0496,131.5729,2,3
35.9862,-86.992,2,3
-36.6203,-72.1287,2,3
6.3666,124.7333,2,3
25.6269,94.1139,2,3
4.4927,101.3842,3,12
38.5095,-105.9679,3,3
49.0022,-122.7576,3,12
31.0365,77.1213,2,3
-20.073,-41.1197,2,3
39.0928,-84.1857,1,3
39.0718,-107.1928,2,3
56.2246,-117.2679,1,3
51.1184,-4.2136,2,12
0.3172,32.581,2,12
0.4339,35.7876,1,3
25.00832371,109.3447288,2,12
-23.4242,-46.6574,1,3
47.96243163,-122.2381187,3,12
47.223,-122.4396,3,3
39.1265,-121.0386,2,3
5.9681,-76.0113,1,12
-6.558993431,106.78629,2,1
-36.897886,174.656243,3,3
13.9764106,120.9108933,3,4
5.0742,-75.5197,5,3
43.3047,-122.5128,4,15
27.7167,85.15,2,3
45.3619,-122.3648,3,15
35.6975,51.3831,3,3
44.7665,-91.496,3,3
40.3916,-79.732,3,12
37.2524,-122.1367,3,3
34.0096,74.5915,2,1
-37.8145,143.4041,3,12
